height,entropybit,IsContract,tx,netstakeweight,modifier,flags,IsSuperBlock,querytime,fees_collected,mint,MoneySupply,claim->mining_id,difficulty,size,location,time,username,,locktime,netstakeweight,txid,contracts,vout->0->value,vout->0->scriptPubKey->addresses,vout->0->scriptPubKey->type,time 
735,1,False,['b030d785db97ef2a7dfe140ddba39699acf1882fed073c7ebfb141a5e23eb329'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,500,340806755.30291665,5053afa1d562765d3b534c185fe410d1,4.821758059083274,399,"Bruges, Belgium",1413186746,unknown user,,0,181213851.7409233,b030d785db97ef2a7dfe140ddba39699acf1882fed073c7ebfb141a5e23eb329,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413186743

736,1,False,"['9d2eff07ee0b9f4dd802048f11e10d03f6892a390751a1f50c5e9e98d8b027f1', '8697cbcbbe58d4fca9e67c9d0f06045dd6d46f97f4fdfd14331a79e6ffb5c337']",181213851.7409233,e08d61f4bde4a963,proof-of-stake proof-of-research,False,3,0,0.29914378,340806755.60206044,9b5d1991732a99ef14342ca932a9ffe3,0.0004293118725829876,703,"Bruges, Belgium",1413186881,unknown user,,0,181213851.7409233,9d2eff07ee0b9f4dd802048f11e10d03f6892a390751a1f50c5e9e98d8b027f1,[],0,,nonstandard,1413186881
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,8697cbcbbe58d4fca9e67c9d0f06045dd6d46f97f4fdfd14331a79e6ffb5c337,[],0,,nonstandard,1413186881

737,1,False,['f496a59b990e7fd05c5553c9df987c6295d29e8661a9ae5cc3184463144bd677'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,500,340807255.60206044,5053afa1d562765d3b534c185fe410d1,4.998164822750478,408,"Bruges, Belgium",1413186905,unknown user,,0,181213851.7409233,f496a59b990e7fd05c5553c9df987c6295d29e8661a9ae5cc3184463144bd677,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413186884

738,1,False,['8f0c6edadc5eafedb3c47fcda7333f2892a54b19b8b405a9431e5436b414a8aa'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,500,340807755.60206044,5053afa1d562765d3b534c185fe410d1,4.185656265413703,407,"Bruges, Belgium",1413186938,unknown user,,0,181213851.7409233,8f0c6edadc5eafedb3c47fcda7333f2892a54b19b8b405a9431e5436b414a8aa,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413186936

739,1,False,['1ad12b0fc4897d570110bd31f44092f79afcccf66fc8338c283f6710782e867e'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,500,340808255.60206044,5053afa1d562765d3b534c185fe410d1,4.419637070983065,401,"Bruges, Belgium",1413186974,unknown user,,0,181213851.7409233,1ad12b0fc4897d570110bd31f44092f79afcccf66fc8338c283f6710782e867e,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413186951

740,0,False,['5551a738f52287793bcbfc336f37bd0502d9a059b7ccbd2155a5dda85cfd87cd'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,500,340808755.60206044,5053afa1d562765d3b534c185fe410d1,4.637891417185092,407,"Bruges, Belgium",1413187024,unknown user,,0,181213851.7409233,5551a738f52287793bcbfc336f37bd0502d9a059b7ccbd2155a5dda85cfd87cd,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187017

741,1,False,"['f1ee3e6755d5f4ad49920c1b7d157acc89720ad1c879517e3aea90348d8c9041', 'fcad51808b6984c6442465e147f45e5061001514b2b4fc331f2b9055f9ad13a7']",181213851.7409233,e08d61f4bde4a963,proof-of-stake proof-of-research,False,3,0,2.16448021,340808757.76654065,9b5d1991732a99ef14342ca932a9ffe3,0.0003717302036125176,712,"Bruges, Belgium",1413187082,unknown user,,0,181213851.7409233,f1ee3e6755d5f4ad49920c1b7d157acc89720ad1c879517e3aea90348d8c9041,[],0,,nonstandard,1413187082
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,fcad51808b6984c6442465e147f45e5061001514b2b4fc331f2b9055f9ad13a7,[],0,,nonstandard,1413187082

742,1,False,"['5f1a0a4c23cda2c6629cfc8570907bb95e96638f28e527b46a23d347124fab18', '80368a1c4ce541f0e79939e60783477ade8b3d3174a3e1eecc843945a83e77c4']",181213851.7409233,e08d61f4bde4a963,proof-of-stake proof-of-research,False,3,0,3.79178295,340808761.55832356,5dcc2cda74bbec9addeb5ab85b19486c,0.0002912173797430195,709,"Bruges, Belgium",1413187097,unknown user,,0,181213851.7409233,5f1a0a4c23cda2c6629cfc8570907bb95e96638f28e527b46a23d347124fab18,[],0,,nonstandard,1413187097
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,80368a1c4ce541f0e79939e60783477ade8b3d3174a3e1eecc843945a83e77c4,[],0,,nonstandard,1413187097

743,0,False,['8fdd5b973582d35eb8373a3d0f30f4c5de169e36908550decf9a429f75bcf8ad'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,30,340808791.55832356,01ed06c6ea330e0f215ae80b58217d52,4.730649533236015,404,"Bruges, Belgium",1413187124,unknown user,,0,181213851.7409233,8fdd5b973582d35eb8373a3d0f30f4c5de169e36908550decf9a429f75bcf8ad,[],30,['SAXU8Sms5DMe2gpttoeF1SAbpCxs9sEqyz'],pubkeyhash,1413187124

744,0,False,"['bea45ba923e2d681472a7c2e88845c5713e000682b98da42944e008e07c32662', '6d8c7b49201fa72f6f9dd3b6497dab956b7dc7c2a4afd94b1ae63bebf78a64a7']",181213851.7409233,e08d61f4bde4a963,proof-of-stake proof-of-research,False,3,0,1.14310379,340808792.7014274,3194c1cb009effebc766d1783b3b2bf0,0.0003193998357436328,707,"Bruges, Belgium",1413187134,unknown user,,0,181213851.7409233,bea45ba923e2d681472a7c2e88845c5713e000682b98da42944e008e07c32662,[],0,,nonstandard,1413187134
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,6d8c7b49201fa72f6f9dd3b6497dab956b7dc7c2a4afd94b1ae63bebf78a64a7,[],0,,nonstandard,1413187134

745,0,False,['77302d03aa851d500312367872ae6bf134b967f54e9d3738791a19c7a7e01425'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,500,340809292.7014274,5053afa1d562765d3b534c185fe410d1,4.386602384411823,400,"Bruges, Belgium",1413187138,unknown user,,0,181213851.7409233,77302d03aa851d500312367872ae6bf134b967f54e9d3738791a19c7a7e01425,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187135

746,1,False,['c6a5c812ca131036b3e50ec576bdc8a66287d96044d9169df24676f6031d9c9a'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,3,0,500,340809792.7014274,5053afa1d562765d3b534c185fe410d1,4.821482302557142,404,"Bruges, Belgium",1413187147,unknown user,,0,181213851.7409233,c6a5c812ca131036b3e50ec576bdc8a66287d96044d9169df24676f6031d9c9a,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187147

747,1,False,['0ea3327754d6e659cb291d2a9e703405215f0a1dec13f031da3254e1d1e12dc9'],181213851.7409233,e08d61f4bde4a963,proof-of-work ,False,4,0,500,340810292.7014274,5053afa1d562765d3b534c185fe410d1,5.357203071593887,401,"Bruges, Belgium",1413187177,unknown user,,0,181213851.7409233,0ea3327754d6e659cb291d2a9e703405215f0a1dec13f031da3254e1d1e12dc9,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187151

748,1,False,"['6842dfece030c6de5c8a1d99f3d49575a47859e605b58eca3491bb99c8906fcc', '70cbb3c80de6abe17712910cf07df8f7b276b0ab6058fdd44d4f2446e4f1ce70', 'c00c5c6735c3ec6ea87168776e8d3637f9d1135a3ab6805c856407c041538c82']",181213851.7409233,e08d61f4bde4a963,proof-of-stake proof-of-research,False,3,0.0001,48.57198403,340810341.27331144,5ad8e9c33e44236cda5106caa834c5e1,0.0003344845706838093,935,"Bruges, Belgium",1413187228,unknown user,,0,181213851.7409233,6842dfece030c6de5c8a1d99f3d49575a47859e605b58eca3491bb99c8906fcc,[],0,,nonstandard,1413187228
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,70cbb3c80de6abe17712910cf07df8f7b276b0ab6058fdd44d4f2446e4f1ce70,[],0,,nonstandard,1413187228
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,c00c5c6735c3ec6ea87168776e8d3637f9d1135a3ab6805c856407c041538c82,[],400000.7999,['SJFaowVxWyNVbMsT6XtKMKpHaFwdXgthPC'],pubkeyhash,1413187216

749,1,False,['0c8509b4f17d14262b26acebcd1d3b2dd93da49db37e8e01360fe502760b0aa0'],181213851.7409233,b823beeede9241b6,proof-of-work stake-modifier ,False,3,0,500,340810841.27331144,5053afa1d562765d3b534c185fe410d1,5.692029172355204,400,"Bruges, Belgium",1413187230,unknown user,,0,181213851.7409233,0c8509b4f17d14262b26acebcd1d3b2dd93da49db37e8e01360fe502760b0aa0,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187230

750,0,False,"['53f9ce1c6e61001995cd78d203d89729dbe5dadf6a2a88f8470a044fa5a0580d', '891710b75970fa06d47ce0dbf52c326cb7ad7256ae1aa8eedf44d554759ec1b1']",181213851.7409233,b823beeede9241b6,proof-of-stake proof-of-research,False,4,0,0.06800962,340810841.34132105,9a926639a6f9698ea1f4bb974019461a,0.0003135792850160712,704,"Bruges, Belgium",1413187389,unknown user,,0,181213851.7409233,53f9ce1c6e61001995cd78d203d89729dbe5dadf6a2a88f8470a044fa5a0580d,[],0,,nonstandard,1413187389
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,891710b75970fa06d47ce0dbf52c326cb7ad7256ae1aa8eedf44d554759ec1b1,[],0,,nonstandard,1413187389

751,0,False,"['605279e4b2e407246fc708503b7537a967eb7f312dcd125a77b4d06484d8305a', 'eb601074081e561fc77b1e76a05232017c8e5583ad9906cbc49a39bc6e49e565']",181213851.7409233,b823beeede9241b6,proof-of-stake proof-of-research,False,3,0,0.0401651,340810841.3814861,5053afa1d562765d3b534c185fe410d1,0.0002617439918101509,704,"Bruges, Belgium",1413187421,unknown user,,0,181213851.7409233,605279e4b2e407246fc708503b7537a967eb7f312dcd125a77b4d06484d8305a,[],0,,nonstandard,1413187421
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,eb601074081e561fc77b1e76a05232017c8e5583ad9906cbc49a39bc6e49e565,[],0,,nonstandard,1413187421

752,1,False,"['529de23f3c928da7a61ff487fa033b6cc387e845ddce1cca9df7d16fc03cfaca', '679f930a7dc64cf3e1d7ce9e635c8b6374fb7f07c66e81ba1888b4fab17f0f13']",181213851.7409233,b823beeede9241b6,proof-of-stake proof-of-research,False,3,0,0.71582593,340810842.09731203,aeed96e8131dca89a6b48b7843fa3585,0.0002769492425971744,681,"Bruges, Belgium",1413187435,unknown user,,0,181213851.7409233,529de23f3c928da7a61ff487fa033b6cc387e845ddce1cca9df7d16fc03cfaca,[],0,,nonstandard,1413187435
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,679f930a7dc64cf3e1d7ce9e635c8b6374fb7f07c66e81ba1888b4fab17f0f13,[],0,,nonstandard,1413187435

753,1,False,['0d329f0318bd9d366c2156489ce530359b8ebbf27f78c1b43ea00721c6578bf3'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340811342.09731203,5053afa1d562765d3b534c185fe410d1,5.771243952511737,403,"Bruges, Belgium",1413187461,unknown user,,0,181213851.7409233,0d329f0318bd9d366c2156489ce530359b8ebbf27f78c1b43ea00721c6578bf3,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187436

754,1,False,['b978e7567e041dd079b12a2efcbf922ffe7c4ef3ae9d92eee0d284975882f411'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340811842.09731203,0d0d91f22f44f948308dac21d1f830ad,4.322077322526354,402,"Bruges, Belgium",1413187482,unknown user,,0,181213851.7409233,b978e7567e041dd079b12a2efcbf922ffe7c4ef3ae9d92eee0d284975882f411,[],500,['SE6buz9Mncd3b2xqNCnNUmSQ8yDT2GqYFY'],pubkeyhash,1413187482

755,0,False,['18218955212d50b33dfae78c157eade74b062b31f77829e4b0e12f56aff42c60'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340812342.09731203,5053afa1d562765d3b534c185fe410d1,4.679957588219098,407,"Bruges, Belgium",1413187514,unknown user,,0,181213851.7409233,18218955212d50b33dfae78c157eade74b062b31f77829e4b0e12f56aff42c60,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187511

756,1,False,['7ecfbc29291f7767163146e424f220116037e833cdac98dbe6e426a389188b13'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340812842.09731203,5053afa1d562765d3b534c185fe410d1,4.951823135343563,399,"Bruges, Belgium",1413187539,unknown user,,0,181213851.7409233,7ecfbc29291f7767163146e424f220116037e833cdac98dbe6e426a389188b13,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413187533

757,0,False,['002a8d8899b68f3b7584f458114d57eaa12ba20545846b92e636db226c1c5534'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340813342.09731203,5053afa1d562765d3b534c185fe410d1,5.316695420475331,404,"Bruges, Belgium",1413187544,unknown user,,0,181213851.7409233,002a8d8899b68f3b7584f458114d57eaa12ba20545846b92e636db226c1c5534,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413187543

758,1,False,"['ae9b8542eb2c5d7ac3b7b08c1817176c0bf326336f0ff69e13de01c4c8e22bad', '234552e94e5d0c910ddc3f51ea69d90ae41b54f8fcdd9a4e30b1b0f7462e87f0']",181213851.7409233,b823beeede9241b6,proof-of-stake proof-of-research,False,3,0,0.08525844,340813342.1825705,5dcc2cda74bbec9addeb5ab85b19486c,0.0003044057383140897,701,"Bruges, Belgium",1413187603,unknown user,,0,181213851.7409233,ae9b8542eb2c5d7ac3b7b08c1817176c0bf326336f0ff69e13de01c4c8e22bad,[],0,,nonstandard,1413187603
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,234552e94e5d0c910ddc3f51ea69d90ae41b54f8fcdd9a4e30b1b0f7462e87f0,[],0,,nonstandard,1413187603

759,1,False,"['b032ae45add47d83db679ad356b153daf74aed17de9cda9b8ac619b3ddf2e4e2', '29fa8e818c8bf677ad55af4b75549a2dc3c893ca5fc3e044411b410c2b26774d']",181213851.7409233,b823beeede9241b6,proof-of-stake proof-of-research,False,3,0,0.04188998,340813342.2244605,5053afa1d562765d3b534c185fe410d1,0.0002512088075053702,709,"Bruges, Belgium",1413187610,unknown user,,0,181213851.7409233,b032ae45add47d83db679ad356b153daf74aed17de9cda9b8ac619b3ddf2e4e2,[],0,,nonstandard,1413187610
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,29fa8e818c8bf677ad55af4b75549a2dc3c893ca5fc3e044411b410c2b26774d,[],0,,nonstandard,1413187610

760,0,False,['dfe7fcdc4f220f200acd4da71758dd2ff4f0d5a5c5cfe8ca208af2a5a7a6ab19'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,4,0,500,340813842.2244605,5053afa1d562765d3b534c185fe410d1,5.959373719017541,407,"Bruges, Belgium",1413187627,unknown user,,0,181213851.7409233,dfe7fcdc4f220f200acd4da71758dd2ff4f0d5a5c5cfe8ca208af2a5a7a6ab19,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413187610

761,0,False,['3525d39bbced963ef6442392581441ad5c19bbe4343c40d4c049534126f549cb'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340814342.2244605,496312cc8a6b929226ec68bf90c560d6,5.702216926077313,408,"Bruges, Belgium",1413187661,unknown user,,0,181213851.7409233,3525d39bbced963ef6442392581441ad5c19bbe4343c40d4c049534126f549cb,[],500,['RxHcnkPdLA3aFUCLNWruAjTB7cj27PJcwh'],pubkeyhash,1413187639

762,0,False,['819aa71d5577e466517489df0bed1b7080955131aa7c157a63723d25f36883b8'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340814842.2244605,5053afa1d562765d3b534c185fe410d1,6.008535241896319,404,"Bruges, Belgium",1413187725,unknown user,,0,181213851.7409233,819aa71d5577e466517489df0bed1b7080955131aa7c157a63723d25f36883b8,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413187664

763,0,False,['30fef57138163d1b586d6061c208015a3d942dd5694001c5b1e19eb699e6eba3'],181213851.7409233,b823beeede9241b6,proof-of-work ,False,3,0,500,340815342.2244605,5053afa1d562765d3b534c185fe410d1,5.961777301128217,404,"Bruges, Belgium",1413187819,unknown user,,0,181213851.7409233,30fef57138163d1b586d6061c208015a3d942dd5694001c5b1e19eb699e6eba3,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187762

764,1,False,"['53181ad4905f0f81422cbdf1191b4a45b283a20dcd8d02d05ea1de639d42cb74', 'c9b852097878b98360c568f81df78f31ff9eb19d62b43ca580bac6640dce7511']",181213851.7409233,dc11e61706b4b714,proof-of-stake stake-modifier proof-of-research,False,3,0,0.35606488,340815342.58052534,c01aa662c7bc039f6049de8ac93699d7,0.000280342739286035,701,"Bruges, Belgium",1413187862,unknown user,,0,181213851.7409233,53181ad4905f0f81422cbdf1191b4a45b283a20dcd8d02d05ea1de639d42cb74,[],0,,nonstandard,1413187862
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,c9b852097878b98360c568f81df78f31ff9eb19d62b43ca580bac6640dce7511,[],0,,nonstandard,1413187862

765,1,False,['4d394c27d9c71e4e477cb952803cd574e07f0e56cccfa8de76e2b945bad02e18'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340815842.58052534,5053afa1d562765d3b534c185fe410d1,5.589167709411892,416,"Bruges, Belgium",1413187876,unknown user,,0,181213851.7409233,4d394c27d9c71e4e477cb952803cd574e07f0e56cccfa8de76e2b945bad02e18,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187862

766,1,False,['49091bad8e100ced182a0dd9dd0ed7e4af375326b6816e8d6dcec74768df0505'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340816342.58052534,5053afa1d562765d3b534c185fe410d1,5.62224156963359,400,"Bruges, Belgium",1413187880,unknown user,,0,181213851.7409233,49091bad8e100ced182a0dd9dd0ed7e4af375326b6816e8d6dcec74768df0505,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413187878

767,1,False,"['79c1aa92569be8e64254b8e615ff90dc91b399176dfb0fa4697835bd8939e872', '9049996c2ef6ac57b728c90948ab8eb0412d29ff07fc5f14534a7ac1864d5223']",181213851.7409233,dc11e61706b4b714,proof-of-stake proof-of-research,False,4,0,0.35039741,340816342.93092275,01ed06c6ea330e0f215ae80b58217d52,0.0002441371325370145,705,"Bruges, Belgium",1413187892,unknown user,,0,181213851.7409233,79c1aa92569be8e64254b8e615ff90dc91b399176dfb0fa4697835bd8939e872,[],0,,nonstandard,1413187892
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,9049996c2ef6ac57b728c90948ab8eb0412d29ff07fc5f14534a7ac1864d5223,[],0,,nonstandard,1413187892

768,0,False,"['b480b5275eb7b3dc67fef23627a2287e364a4a17ff50e1385d95d4c4b13cc47c', '0970fda4138384df3a225bdacbd852e0551120b8a31a354e5c076b33fce4410b']",181213851.7409233,dc11e61706b4b714,proof-of-stake proof-of-research,False,3,0,28.33411465,340816371.2650374,c01aa662c7bc039f6049de8ac93699d7,0.0002593957342429886,702,"Bruges, Belgium",1413187923,unknown user,,0,181213851.7409233,b480b5275eb7b3dc67fef23627a2287e364a4a17ff50e1385d95d4c4b13cc47c,[],0,,nonstandard,1413187923
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,0970fda4138384df3a225bdacbd852e0551120b8a31a354e5c076b33fce4410b,[],0,,nonstandard,1413187923

769,0,False,['5073ecf752669b60cb913fbcada718d5cbe91565afda3b0d607e7b066bceb3e4'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340816871.2650374,5053afa1d562765d3b534c185fe410d1,6.315734788951108,416,"Bruges, Belgium",1413187947,unknown user,,0,181213851.7409233,5073ecf752669b60cb913fbcada718d5cbe91565afda3b0d607e7b066bceb3e4,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413187924

770,0,False,['6b987086380e66c71b3a83c5200406ab8b8b155afd467788cd78100e48597aad'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340817371.2650374,5053afa1d562765d3b534c185fe410d1,6.230222052223771,399,"Bruges, Belgium",1413188001,unknown user,,0,181213851.7409233,6b987086380e66c71b3a83c5200406ab8b8b155afd467788cd78100e48597aad,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413188001

771,1,False,"['cc2873d2d832742ba9f0a3997ed1b41def6738d617271d2aedef45530389d5d0', '8675747707b72fb090cc174e038b26a1c355f0f08a347261017ad1998a15d192']",181213851.7409233,dc11e61706b4b714,proof-of-stake proof-of-research,False,4,0,0.00271052,340817371.26774794,ca895b47aacffbdbf906201821af2f9f,0.0002750351252610725,709,"Bruges, Belgium",1413188042,unknown user,,0,181213851.7409233,cc2873d2d832742ba9f0a3997ed1b41def6738d617271d2aedef45530389d5d0,[],0,,nonstandard,1413188042
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,8675747707b72fb090cc174e038b26a1c355f0f08a347261017ad1998a15d192,[],0,,nonstandard,1413188042

772,0,False,['19dde74584dd95834dc7eb8e97225079f1ee926abe06d81a618f8d5d76f40374'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340817871.26774794,5053afa1d562765d3b534c185fe410d1,6.304392755924686,404,"Bruges, Belgium",1413188056,unknown user,,0,181213851.7409233,19dde74584dd95834dc7eb8e97225079f1ee926abe06d81a618f8d5d76f40374,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413188043

773,1,False,['200e43f1dcc5a69cdc0d09ef205e3683749cebbb7942062a256ba9a43501ed2e'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340818371.26774794,5053afa1d562765d3b534c185fe410d1,6.366813102072663,405,"Bruges, Belgium",1413188099,unknown user,,0,181213851.7409233,200e43f1dcc5a69cdc0d09ef205e3683749cebbb7942062a256ba9a43501ed2e,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413188068

774,1,False,['d6e8196080c5f0147af8579f688f1196dc260c7710537f9f9b2bd764a48f8ad2'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340818871.26774794,5053afa1d562765d3b534c185fe410d1,6.586359760492583,408,"Bruges, Belgium",1413188155,unknown user,,0,181213851.7409233,d6e8196080c5f0147af8579f688f1196dc260c7710537f9f9b2bd764a48f8ad2,[],500,['Rx78MvqknXstdF1kMMiubk1D1xeSUXqZcF'],pubkeyhash,1413188142

775,1,False,"['63d1846a479641d2053dfae38adc2a7f2d573623ff57e28991e12df566b408e9', '62ebcd79caf47c843eb9070b511715d379c7a82e1a1c67265cffb36f1b695dd6']",181213851.7409233,dc11e61706b4b714,proof-of-stake proof-of-research,False,3,0,0.41421803,340818871.68196595,901a6902f3d9d9e0ad4e0615443650b5,0.000246516546471967,702,"Bruges, Belgium",1413188199,unknown user,,0,181213851.7409233,63d1846a479641d2053dfae38adc2a7f2d573623ff57e28991e12df566b408e9,[],0,,nonstandard,1413188199
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,62ebcd79caf47c843eb9070b511715d379c7a82e1a1c67265cffb36f1b695dd6,[],0,,nonstandard,1413188199

776,0,False,"['174bbf9a6a051d7ba940740142ec8bf9c9e792dde9c040175aea5e61ac0398ed', '6436f45259cddc9f0729fc08f193c33935f5f36e82bf48b16d9ebd9772d45ba2']",181213851.7409233,dc11e61706b4b714,proof-of-stake proof-of-research,False,4,0,0.00271052,340818871.68467647,ca895b47aacffbdbf906201821af2f9f,0.0002441371325370145,704,"Bruges, Belgium",1413188271,unknown user,,0,181213851.7409233,174bbf9a6a051d7ba940740142ec8bf9c9e792dde9c040175aea5e61ac0398ed,[],0,,nonstandard,1413188271
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,6436f45259cddc9f0729fc08f193c33935f5f36e82bf48b16d9ebd9772d45ba2,[],0,,nonstandard,1413188271

777,0,False,['7bb635a81eda08a288593b9e1d422857c30be8127b2a92083196f670eeb2c86c'],181213851.7409233,dc11e61706b4b714,proof-of-work ,False,3,0,500,340819371.68467647,5053afa1d562765d3b534c185fe410d1,6.638427792433591,396,"Bruges, Belgium",1413188274,unknown user,,0,181213851.7409233,7bb635a81eda08a288593b9e1d422857c30be8127b2a92083196f670eeb2c86c,[],500,['SHPQ7kVebp4dTvqSrqUiAXE9nmDigpDf5B'],pubkeyhash,1413188272

778,0,False,"['232b2b7cb7cec52186b732044e13bcee4f97de4a21d79b09a7ba21afe0a34493', '38b61e191d8af27155c2f1ff75aa2b75679f373ccc5ebe661bf25b36b46233f8']",181213851.7409233,dc11e61706b4b714,proof-of-stake proof-of-research,False,4,0,0.03917945,340819371.7238559,5053afa1d562765d3b534c185fe410d1,0.0002441371325370145,704,"Bruges, Belgium",1413188337,unknown user,,0,181213851.7409233,232b2b7cb7cec52186b732044e13bcee4f97de4a21d79b09a7ba21afe0a34493,[],0,,nonstandard,1413188337
,,,,,,,,,,,,,,,,,,,0,181213851.7409233,38b61e191d8af27155c2f1ff75aa2b75679f373ccc5ebe661bf25b36b46233f8,[],0,,nonstandard,1413188337

779,1,False,"['515aa255d1b652934cd1dd20de81734141a49a62997d3470f66767da02cb85b7', '44e62349d51ddedaca6c1847fe06757b7dd276ddca3c1f58b6b25625a34590ec']",181213851.7409233,dc11e61706b4b714,proof-of-stake proof-of-research,False,3,0,0.04164357,340819371.76549953,5053afa1d562765d3b534c185fe410d1,0.0002441371325370145,702,"Bruges, Belgium",1413188375,unknown user,,0,181213851.7409233,515aa255d1b652934cd1dd20de81734141a49a62997d3470f66767da02cb85b7,[],0,,nonstandard,1413188375
